order_id,order_date,product_id,region_id,quantity,unit_price
28970,2014-03-10,24218,6,4,6.6
28971,2013-05-22,18783,3,4,15.75
28972,2011-11-09,12087,10,3,16.98
28973,2012-11-20,12922,2,2,39.12
28974,2014-02-18,114,12,4,331.01
28975,2014-12-05,2409,2,3,36.07
28976,2012-08-23,2405,9,4,56.91
28977,2012-06-22,3361,9,1,120.9
28978,2013-08-21,10547,2,4,11.36
28979,2011-08-17,17542,9,6,6.63
28980,2014-01-16,8763,7,3,48.66
28981,2012-12-10,22314,3,7,7.58
28982,2014-10-24,28982,1,8,5.43
28983,2012-12-22,9099,1,2,16.78
28984,2013-02-09,4199,5,3,29.99
28985,2014-10-02,28985,5,5,20.95
28986,2013-11-11,9725,8,1,54.66
28987,2011-12-12,1824,4,1,25.38
28988,2014-09-09,4092,8,1,110.22
28989,2011-07-05,5188,8,4,45.69
28990,2014-06-02,17711,8,2,24.72
28991,2014-07-10,8893,4,4,58.83
28992,2013-01-23,13494,8,4,14.61
28993,2012-04-19,20196,8,8,10.65
28994,2014-06-24,12407,6,3,7.87
28995,2014-11-10,23356,3,5,8.74
28996,2014-12-01,2552,3,6,19.24
28997,2014-05-27,9051,6,3,23.21
28998,2012-05-03,12763,6,4,20
28999,2014-02-21,4993,10,2,24.08
29000,2014-10-30,21997,3,9,10.53
29001,2011-02-02,2504,6,1,56.88
29002,2014-12-29,7323,3,2,49.77
29003,2011-06-24,23402,6,6,7.62
29004,2011-11-19,2144,10,2,136.5
29005,2014-11-22,1891,10,3,28.94
29006,2011-11-10,17394,6,1,17.88
29007,2013-01-02,3837,3,3,43.2
29008,2013-10-18,1376,3,1,49.47
29009,2012-03-31,14674,9,4,24.09
29010,2011-03-30,21531,12,6,10.35
29011,2014-06-17,19952,7,4,12.96
29012,2014-02-18,17697,12,3,9.09
29013,2014-12-11,26643,6,3,12.99
29014,2012-11-12,6442,6,1,100.79
29015,2013-04-05,29015,6,3,9.27
29016,2011-11-16,9639,3,5,33.89
29017,2012-09-28,12514,5,6,13.63
29018,2012-03-23,7777,4,1,43.05
29019,2013-05-21,2507,8,1,137.16
29020,2013-02-12,2617,8,1,198.45
29021,2014-06-13,10485,8,1,15.96
29022,2013-06-18,21826,4,6,17.88
29023,2011-03-21,16230,6,6,5.82
29024,2014-11-14,7960,6,2,20.2
29025,2014-01-16,8702,3,3,12.46
29026,2012-11-10,13086,11,7,12.27
29027,2011-11-30,19927,3,2,8.61
29028,2014-04-16,13402,10,8,13.14
29029,2014-12-08,3999,3,9,61.75
29030,2011-09-22,20844,3,5,13.02
29031,2012-12-26,2149,3,2,79.18
29032,2013-09-20,21224,10,8,6.56
29033,2014-09-17,3624,2,2,44.2
29034,2014-02-13,16149,12,5,10.61
29035,2014-12-14,5253,2,4,26.65
29036,2014-01-09,9327,12,2,36.65
29037,2014-04-11,5314,2,1,88.1
29038,2012-11-15,21090,2,3,11.12
29039,2011-06-15,16936,9,2,13.2
29040,2014-07-16,7850,2,1,47.33
29041,2014-03-30,21251,7,7,5.7
29042,2013-03-05,24214,2,3,8.1
29043,2014-01-20,9677,12,4,10.66
29044,2014-12-23,5135,2,2,28.69
29045,2014-05-30,29045,3,4,16.36
29046,2012-02-22,21865,3,4,19.84
29047,2012-08-07,29047,3,4,7.1
29048,2013-04-05,1685,8,1,31.75
29049,2012-11-13,9260,8,1,58.32
29050,2014-03-18,4822,4,1,83.67
29051,2014-06-17,3461,4,1,51.45
29052,2013-03-23,9243,4,1,37.59
29053,2014-04-10,2978,8,2,37.58
29054,2011-12-26,2504,8,2,22.75
29055,2012-12-04,8763,11,2,32.44
29056,2013-10-16,9822,6,3,16.46
29057,2013-04-15,1079,6,2,78.79
29058,2012-07-11,20453,3,6,10.56
29059,2012-04-13,26828,3,3,14.43
29060,2013-01-15,15783,3,5,20.74
29061,2014-01-17,28200,9,9,9.69
29062,2013-10-01,13743,2,3,28.08
29063,2012-10-30,17722,12,3,18.43
29064,2012-12-16,12494,9,3,21.78
29065,2014-05-26,11485,2,2,14.99
29066,2012-01-19,14435,12,3,14.09
29067,2011-07-06,20720,2,3,30.01
29068,2012-06-28,6460,2,2,22.41
29069,2014-11-26,5296,2,4,16.84
29070,2014-09-24,15052,5,2,23.99
29071,2013-05-21,21458,5,7,5.81
29072,2013-10-11,29072,5,3,30.29
29073,2012-06-19,15269,3,5,45.78
29074,2011-12-06,17981,8,6,7.95
29075,2013-06-10,4703,8,1,40.29
29076,2013-10-03,5135,10,1,31.88
29077,2012-06-18,14013,10,3,17.7
29078,2011-10-07,13418,10,1,22.47
29079,2012-10-03,7679,3,3,26.43
29080,2013-08-27,22192,3,6,11.34
29081,2014-11-21,2409,3,4,20.04
29082,2012-06-09,7328,6,2,27.33
29083,2011-12-15,15692,10,2,24.51
29084,2014-07-30,29084,6,7,7.29
29085,2012-02-25,22127,7,2,11.91
29086,2012-05-16,7682,9,3,29.49
29087,2013-06-01,23094,9,3,15.42
29088,2013-10-22,27657,1,4,5.8
29089,2011-12-08,8387,3,2,30.21
29090,2012-11-28,6124,1,8,7.78
29091,2011-04-13,15838,8,4,17.46
29092,2013-10-09,2178,4,2,81.75
29093,2013-02-04,7601,4,4,32.13
29094,2013-05-24,3874,3,4,28.7
29095,2013-09-19,4672,10,2,19.44
29096,2012-03-19,5188,6,4,12.18
29097,2014-11-05,18595,6,3,7.32
29098,2011-12-01,15163,3,3,25.54
29099,2014-11-25,4822,3,3,33.47
29100,2011-04-11,5114,3,2,22.11
29101,2014-12-17,4261,3,2,50.55
29102,2014-08-19,8128,6,2,26.78
29103,2012-01-16,3443,3,1,71.55
29104,2011-05-04,22755,3,4,8.73
29105,2012-10-26,7356,2,5,22.3
29106,2014-08-08,19645,9,3,15.57
29107,2014-12-17,13646,12,3,16.62
29108,2012-05-26,14933,4,1,28.32
29109,2012-04-04,10057,8,1,43.02
29110,2012-11-12,17315,4,6,10.68
29111,2014-02-04,26180,4,6,7.02
29112,2014-11-19,6302,3,7,11.18
29113,2013-04-08,12763,3,2,28.38
29114,2012-09-01,20808,10,4,11.12
29115,2012-07-13,21522,10,5,11.76
29116,2011-12-01,8214,6,1,26.49
29117,2011-11-09,18403,10,3,16.71
29118,2011-12-19,26180,2,3,6.32
29119,2014-11-12,8089,12,2,42.29
29120,2012-04-05,29120,1,7,14.02
29121,2014-04-26,16930,6,5,13.58
29122,2014-12-05,12288,1,3,24.78
29123,2014-07-24,1186,8,1,67.32
29124,2011-01-03,4351,8,1,51.84
29125,2012-08-24,2847,4,4,16.47
29126,2011-05-04,9106,4,1,97.17
29127,2012-08-27,11960,4,4,23.25
29128,2014-08-18,4703,3,3,26.86
29129,2011-08-16,12255,6,3,17.1
29130,2012-03-12,12130,3,6,19.23
29131,2013-05-27,13172,2,6,22.71
29132,2012-02-23,2732,12,2,39.84
29133,2013-07-08,5135,7,2,47.82
29134,2014-05-14,15545,9,3,16.68
29135,2014-03-22,10012,7,2,50.25
29136,2013-11-06,4928,12,7,35.61
29137,2013-09-11,25129,1,2,29.74
29138,2011-09-07,29138,3,3,14.27
29139,2012-03-30,11769,3,5,36.19
29140,2012-09-20,29140,5,11,4.14
29141,2013-08-29,3981,4,2,43.29
29142,2013-05-17,5137,4,1,48.66
29143,2012-12-03,12804,4,4,13.32
29144,2013-01-20,4616,8,1,65.13
29145,2013-05-10,10443,3,5,21.08
29146,2014-07-29,12407,10,2,13.12
29147,2014-06-09,29147,10,4,3.59
29148,2013-12-27,2284,6,2,37.3
29149,2012-12-12,28029,3,3,9.36
29150,2013-06-01,7356,6,6,12.39
29151,2012-12-15,10838,9,4,19.35
29152,2013-05-01,16018,7,5,16.02
29153,2014-12-12,16646,12,4,15.56
29154,2014-06-26,13699,12,4,19.5
29155,2014-01-01,25533,5,3,12.79
29156,2014-06-04,29156,1,6,13.11
29157,2011-12-08,15067,5,3,26.48
29158,2011-02-24,3957,4,1,36.91
29159,2013-06-14,17295,8,1,27.09
29160,2012-05-28,9011,4,1,54.69
29161,2013-12-10,6917,8,4,48.96
29162,2013-10-15,10412,4,2,23.7
29163,2012-11-30,10513,11,3,18.26
29164,2013-07-22,2945,3,1,53.65
29165,2014-10-03,3841,10,2,36.3
29166,2014-06-06,10974,6,5,12.48
29167,2013-11-20,14716,6,4,9.92
29168,2013-10-04,9516,10,5,15.74
29169,2011-08-10,11960,10,5,20.93
29170,2014-10-17,20788,3,4,5.79
29171,2012-09-24,6835,3,1,26.7
29172,2013-11-25,12707,3,4,14.85
29173,2013-02-05,18327,10,4,7.7
29174,2013-08-05,21224,2,2,11.8
29175,2014-07-10,21113,12,4,7.4
29176,2012-03-20,14685,9,5,28.38
29177,2012-10-19,11707,9,6,10.29
29178,2013-12-14,16027,12,4,20.03
29179,2014-09-15,22167,1,3,23.65
29180,2014-04-25,5277,3,1,72.78
29181,2014-11-13,27506,5,6,10.39
29182,2014-04-16,5737,4,1,51.39
29183,2014-07-04,14234,8,2,24.36
29184,2014-09-19,13418,8,6,22.47
29185,2013-12-02,15783,4,4,23.04
29186,2011-03-09,24512,4,4,10.32
29187,2012-08-13,1788,8,1,124.59
29188,2014-11-19,9010,10,3,24.74
29189,2014-10-20,10478,3,4,9.5
29190,2012-06-15,5974,3,4,21.51
29191,2013-07-12,9526,6,6,11.43
29192,2014-08-05,11513,10,4,14.96
29193,2014-05-07,20224,3,2,19.89
29194,2012-09-06,1260,3,1,115.1
29195,2012-11-02,7390,3,3,46.53
29196,2012-06-21,1410,10,1,120
29197,2013-03-01,11877,3,2,29.61
29198,2012-10-26,19093,12,2,29.86
29199,2014-09-22,4829,12,3,33.55
29200,2014-10-06,24127,9,4,11.67
29201,2014-10-20,9260,12,2,48.41
29202,2014-11-16,29202,2,5,5.97
29203,2012-01-18,24437,2,8,4.41
29204,2014-09-25,18294,6,3,13.43
29205,2014-04-21,29205,1,3,14.14
29206,2012-01-05,20989,5,6,9.36
29207,2014-08-13,5261,13,1,46.32
29208,2013-09-23,6996,8,1,48.87
29209,2014-09-19,7323,8,2,49.77
29210,2012-06-05,4092,4,2,33.07
29211,2014-08-20,8327,8,6,9.26
29212,2014-07-25,790,4,1,320.49
29213,2011-05-05,3762,8,1,78.99
29214,2012-11-15,2339,8,1,57.29
29215,2014-02-18,7079,13,2,26.04
29216,2012-12-28,16149,3,13,5.11
29217,2013-08-29,1099,3,1,50.41
29218,2014-03-31,9051,3,3,23.21
29219,2011-11-07,7061,3,2,19.82
29220,2014-07-12,23082,3,5,13.16
29221,2014-07-11,659,11,2,73.54
29222,2012-11-14,7779,3,3,26.36
29223,2013-03-26,4067,10,2,44.02
29224,2012-12-19,16126,3,9,9.4
29225,2013-06-07,2571,3,3,25.35
29226,2014-06-09,14675,6,3,14.7
29227,2014-12-10,15783,3,3,20.74
29228,2012-08-06,17802,6,5,14.22
29229,2012-08-06,11151,3,8,14.82
29230,2013-06-27,11879,9,1,46.62
29231,2014-04-07,13609,7,4,38.52
29232,2011-01-10,16024,9,2,12.96
29233,2013-04-24,28075,5,3,23.99
29234,2013-08-29,22830,8,8,10.8
29235,2012-06-19,346,8,1,70.07
29236,2013-09-26,4020,8,2,21.05
29237,2012-11-14,24383,10,6,7.14
29238,2014-01-30,11722,10,4,20.06
29239,2014-03-14,13494,6,5,3.9
29240,2013-08-15,6904,3,4,21.56
29241,2011-07-11,6143,10,6,18.66
29242,2014-07-16,3286,3,3,23.18
29243,2011-06-09,6996,6,4,32.58
29244,2013-05-14,2834,6,2,33.48
29245,2013-11-05,8320,6,4,18.06
29246,2012-09-22,2608,3,2,24.47
29247,2014-12-03,8320,3,3,27.09
29248,2013-09-09,778,3,9,127.47
29249,2013-10-17,6835,10,2,26.7
29250,2011-05-03,19414,9,3,16.44
29251,2012-11-13,4478,2,3,46.6
29252,2012-09-07,7246,2,1,45.98
29253,2011-01-31,7576,2,4,30.48
29254,2012-03-19,29254,5,6,6.69
29255,2014-03-26,6124,5,9,1.78
29256,2011-10-01,3610,4,1,66.42
29257,2014-08-28,10520,4,1,29.67
29258,2013-08-03,2817,4,1,72.93
29259,2011-08-04,3367,8,1,143.79
29260,2014-06-19,3837,8,2,48
29261,2013-07-30,21203,11,10,5.47
29262,2012-04-28,10154,3,5,15.68
29263,2014-09-01,8128,10,4,19.84
29264,2014-03-22,1177,10,1,71.3
29265,2014-06-18,1707,12,5,28.75
29266,2013-05-31,20788,9,4,5.79
29267,2013-09-20,9318,12,3,26.49
29268,2012-02-02,8526,2,4,10.4
29269,2014-10-29,2897,2,3,42.09
29270,2012-12-01,1711,12,1,108.79
29271,2012-12-18,3976,2,2,51.6
29272,2012-11-15,10154,7,4,11.76
29273,2012-08-13,7661,12,4,29.45
29274,2014-11-07,10107,2,2,28.8
29275,2013-09-27,29275,5,5,5.98
29276,2014-12-04,29276,5,7,6.76
29277,2011-12-01,24455,1,3,15.28
29278,2014-10-14,29278,5,2,15.99
29279,2013-03-27,29279,5,3,5.88
29280,2014-05-08,6419,8,6,19.02
29281,2011-12-23,5337,8,1,39.84
29282,2014-06-26,6596,8,8,16.62
29283,2014-08-01,7022,4,1,49.86
29284,2012-12-06,5253,8,1,29.61
29285,2011-12-21,1140,4,1,116.78
29286,2012-03-09,17711,4,1,24.72
29287,2011-01-14,316,8,1,79.37
29288,2013-10-31,12988,6,5,16.8
29289,2013-10-12,10878,6,6,9
29290,2014-06-06,9379,6,2,31.56
29291,2014-09-15,10240,6,9,18.64
29292,2013-07-17,13336,3,5,6.86
29293,2014-10-28,9516,3,4,9.44
29294,2013-06-26,14937,11,6,9.22
29295,2011-03-09,2578,6,3,32.19
29296,2014-08-22,8347,6,3,19.28
29297,2012-08-18,7137,3,2,28.35
29298,2012-05-24,5417,10,2,48.45
29299,2011-01-11,2847,3,1,54.9
29300,2012-11-02,2552,6,2,48.09
29301,2011-02-16,733,3,1,104.88
29302,2012-03-05,4161,10,1,50.52
29303,2013-06-10,9766,2,3,41.93
29304,2012-02-01,5433,12,2,34.78
29305,2012-02-25,13432,9,3,13.65
29306,2011-11-04,29205,5,2,17.67
29307,2014-09-17,26122,1,3,7.5
29308,2014-06-02,29308,1,6,4.62
29309,2013-10-21,22315,3,6,20.95
29310,2012-06-04,4407,5,2,59.99
29311,2014-12-13,851,8,1,59.37
29312,2012-04-11,8830,3,3,27.04
29313,2012-12-25,3962,6,4,23.9
29314,2014-12-17,1667,10,3,43.58
29315,2013-05-06,24656,3,4,6.99
29316,2011-08-11,4426,6,3,37.03
29317,2014-05-29,7417,3,2,50.73
29318,2014-01-01,5653,6,4,34.45
29319,2014-10-22,7845,7,2,39.02
29320,2014-08-23,8707,2,3,25.35
29321,2012-04-06,11395,2,4,13.28
29322,2011-01-05,7845,9,1,48.78
29323,2012-05-30,23402,4,4,7.62
29324,2012-03-19,7605,4,4,27.93
29325,2014-03-31,21090,4,4,12.36
29326,2013-08-14,24595,4,2,11.25
29327,2012-03-02,1622,8,1,164.46
29328,2013-10-16,12271,3,7,10.76
29329,2012-11-12,11056,3,3,21.02
29330,2012-09-19,13880,6,2,13.66
29331,2013-12-21,12255,3,5,11.4
29332,2013-04-25,4024,10,3,32.2
29333,2013-03-25,12798,3,4,29.28
29334,2014-02-20,18783,3,4,15.75
29335,2014-08-19,11153,3,3,48.66
29336,2014-03-03,7137,3,3,28.35
29337,2011-08-17,7203,2,3,35.78
29338,2014-11-27,10735,7,3,16.56
29339,2014-11-28,6302,9,3,25.05
29340,2013-05-09,7151,1,2,29.06
29341,2014-10-22,12562,5,2,14.2
29342,2014-05-14,29342,5,8,7.31
29343,2011-11-10,29343,5,2,19.94
29344,2014-04-02,29344,1,9,4.77
29345,2013-11-22,21340,1,3,25.98
29346,2011-04-05,21241,3,2,13.35
29347,2011-11-03,2478,4,1,75.96
29348,2014-05-15,18417,13,2,14.97
29349,2012-08-08,4445,8,1,67.98
29350,2014-10-22,5120,4,1,29.01
29351,2014-02-11,13483,13,1,19.8
29352,2012-08-10,12882,4,1,31.95
29353,2014-11-20,15980,10,4,10.16
29354,2013-05-20,8218,11,3,28.48
29355,2011-11-28,10679,11,2,18.06
29356,2011-06-07,9008,11,3,21.9
29357,2012-09-10,17461,10,4,7.82
29358,2012-09-25,12144,3,4,29.28
29359,2014-11-29,2571,3,5,25.35
29360,2014-08-23,16966,2,4,15.2
29361,2014-03-18,17002,1,3,19.02
29362,2012-07-11,29362,5,3,9.99
29363,2014-09-05,21121,5,3,14.39
29364,2012-11-07,7882,3,2,42.39
29365,2011-06-01,24124,3,5,13.1
29366,2013-11-07,3508,8,2,55.56
29367,2014-09-08,6425,4,2,11.21
29368,2013-12-18,6516,4,1,24.6
29369,2014-04-25,3179,4,1,106.92
29370,2014-04-15,5669,4,2,34.65
29371,2014-11-12,4977,10,5,31.14
29372,2011-07-18,1516,11,2,55.32
29373,2014-06-20,4024,11,3,32.2
29374,2014-10-21,11960,6,4,15.5
29375,2013-07-10,15371,3,3,7.01
29376,2012-08-04,418,3,1,150.26
29377,2011-05-27,24437,3,6,7.35
29378,2013-06-15,20123,3,3,6.66
29379,2014-10-12,16062,2,5,5.04
29380,2014-10-21,15040,9,3,26.28
29381,2012-12-25,8871,12,3,18.29
29382,2011-10-20,3937,12,1,82.69
29383,2014-05-23,12804,9,9,13.32
29384,2014-10-20,29384,1,4,14.14
29385,2014-06-17,8627,6,1,65.99
29386,2013-07-05,27005,5,4,6.98
29387,2014-11-08,20360,1,7,14.42
29388,2014-05-24,22682,3,3,16.27
29389,2014-01-20,20844,4,4,13.02
29390,2013-09-12,12763,4,2,28.38
29391,2012-09-13,10107,8,4,8.64
29392,2012-08-10,7089,8,1,30.45
29393,2014-10-29,13426,8,4,4.58
29394,2014-12-29,4600,11,4,22.06
29395,2014-04-16,4161,6,2,33.68
29396,2013-09-12,17598,10,3,18.82
29397,2012-08-04,15071,3,5,15.84
29398,2012-02-23,11770,10,3,27.63
29399,2013-06-11,22755,6,8,8.73
29400,2012-05-15,27223,2,4,9.12
29401,2011-12-15,3224,4,1,83.88
29402,2011-03-18,10727,3,2,51.14
29403,2014-08-28,26984,11,2,8.94
29404,2012-03-24,1697,10,2,46.52
29405,2014-11-26,2647,3,8,26.43
29406,2014-09-16,7500,10,9,11.25
29407,2014-11-23,4166,6,2,57.51
29408,2014-11-19,528,3,2,122.57
29409,2013-10-10,6553,2,3,46.6
29410,2011-11-14,13086,12,3,19.1
29411,2014-07-22,17004,5,3,16.78
29412,2013-12-04,15354,5,3,16.24
29413,2013-11-11,6965,8,1,48.63
29414,2013-08-28,9002,4,1,32.32
29415,2011-10-13,6440,4,1,71.34
29416,2012-12-14,14110,6,6,12.58
29417,2013-04-25,5354,3,2,34.28
29418,2011-08-23,6262,10,2,74.33
29419,2011-10-20,1795,3,1,56.52
29420,2013-02-07,16101,6,2,24.84
29421,2011-05-10,9981,3,3,16.86
29422,2013-10-07,10394,7,3,15.18
29423,2012-08-07,15040,9,4,26.28
29424,2014-09-04,13592,9,3,30.72
29425,2013-08-20,29425,1,5,5.06
29426,2013-01-14,1309,4,1,51.38
29427,2011-06-15,1133,4,1,50.65
29428,2013-04-15,2504,10,3,37.92
29429,2012-05-08,276,3,1,91.1
29430,2013-05-07,1784,3,3,19.9
29431,2014-05-26,3287,10,1,60.16
29432,2013-09-04,23094,3,2,15.42
29433,2012-09-25,7276,3,3,44.55
29434,2011-09-15,12763,3,3,30
29435,2011-05-11,25779,3,5,8.25
29436,2014-02-21,11395,3,3,14.76
29437,2011-05-28,17295,10,2,27.09
29438,2012-05-13,9822,10,3,24.69
29439,2013-11-02,24357,3,3,8.23
29440,2014-05-02,4263,12,1,73.41
29441,2013-09-30,13478,7,7,8.37
29442,2013-06-12,23298,12,7,6.49
29443,2012-08-15,26523,2,4,9.69
29444,2012-12-21,27078,5,7,8.71
29445,2014-04-01,17536,3,5,6.72
29446,2013-08-12,12158,3,2,38.78
29447,2014-04-17,15185,8,1,13.68
29448,2014-12-03,8352,8,2,29.06
29449,2013-11-06,3757,4,1,24.33
29450,2012-11-02,7845,4,1,48.78
29451,2014-08-22,9260,4,1,58.32
29452,2013-08-26,3999,8,2,68.61
29453,2014-09-11,2082,8,1,133.2
29454,2012-11-16,1192,8,1,139.44
29455,2014-11-04,7240,4,2,39
29456,2013-08-23,20844,6,5,8.68
29457,2013-09-24,15163,10,4,25.54
29458,2014-10-17,10974,10,2,19.86
29459,2012-11-12,4866,3,2,53.24
29460,2013-08-29,4490,6,2,72.79
29461,2014-12-19,11653,3,5,16.5
29462,2014-04-14,16108,3,5,5.49
29463,2014-05-09,7779,10,2,35.59
29464,2012-09-17,17430,6,3,11.31
29465,2014-08-29,15531,6,4,6.45
29466,2013-09-19,16062,3,5,8.4
29467,2012-08-31,5737,2,3,46.25
29468,2012-10-20,19414,7,5,16.44
29469,2012-08-21,12701,9,5,19.5
29470,2014-11-04,10465,9,2,47.4
29471,2012-02-27,10478,7,3,23.76
29472,2014-11-28,1335,12,3,140.83
29473,2014-05-27,5417,2,3,24.23
29474,2013-11-26,15514,2,4,9.27
29475,2012-02-29,20245,6,4,14.68
29476,2011-04-19,26903,5,3,25.38
29477,2014-03-13,29477,6,9,4.49
29478,2012-01-09,1400,8,1,81.85
29479,2012-09-18,12763,6,2,12
29480,2012-06-25,1891,6,3,38.58
29481,2011-11-09,14471,6,5,17.2
29482,2014-04-30,2834,10,1,33.48
29483,2013-01-23,21629,3,6,11.1
29484,2014-07-22,29484,10,3,4.53
29485,2014-12-12,7061,10,2,29.73
29486,2011-12-27,21251,3,9,5.7
29487,2011-08-09,20705,3,2,7.26
29488,2012-11-16,13502,3,3,16.98
29489,2013-10-14,1695,3,1,111.54
29490,2014-12-16,11485,3,5,16.65
29491,2013-08-29,1047,6,2,76.18
29492,2013-07-11,15620,12,7,10.06
29493,2012-10-30,2384,12,2,37.24
29494,2014-05-24,5705,9,4,34.07
29495,2012-10-11,10711,12,5,25.43
29496,2014-12-26,26259,2,6,5.56
29497,2013-03-21,29497,6,7,12.35
29498,2012-08-15,16588,5,7,14.89
29499,2011-03-24,21027,5,2,20.24
29500,2013-07-05,5698,4,1,30.12
29501,2013-09-16,16677,6,7,9.56
29502,2014-09-16,2384,3,3,46.84
29503,2014-03-06,24171,10,3,7.9
29504,2012-12-03,6631,6,4,14.6
29505,2014-09-08,11028,10,6,14.7
29506,2011-01-07,2226,3,1,155.36
29507,2011-10-04,6237,3,2,38.39
29508,2012-09-01,2890,7,4,50.97
29509,2013-11-22,10720,9,2,38.52
29510,2014-03-07,2774,2,1,81.48
29511,2011-11-03,21522,2,6,11.76
29512,2011-05-17,13246,3,3,30.56
29513,2014-06-26,10977,13,2,25.38
29514,2011-06-23,2369,8,1,73.95
29515,2014-12-16,7679,4,4,26.43
29516,2012-12-06,4093,4,1,41.57
29517,2013-09-17,2608,8,2,48.93
29518,2014-09-10,4634,3,2,20.54
29519,2012-12-11,1530,6,1,100.54
29520,2014-03-10,29520,6,5,4.1
29521,2013-04-11,2693,3,3,45.16
29522,2013-06-07,5188,10,2,30.46
29523,2014-08-07,1891,3,1,38.58
29524,2013-04-15,4011,10,8,43.92
29525,2014-05-01,14482,3,3,10.23
29526,2014-12-10,29526,10,7,6.78
29527,2011-02-09,10513,3,4,13.7
29528,2011-07-14,12924,3,4,15.51
29529,2014-08-29,7031,3,4,22.41
29530,2011-08-04,13873,10,4,10.47
29531,2013-09-30,11886,2,6,21.52
29532,2012-06-29,12537,12,3,25.14
29533,2011-12-16,5974,9,3,21.51
29534,2014-12-25,10838,12,9,10.26
29535,2014-07-08,6474,7,2,29.42
29536,2011-10-03,7582,6,2,30.78
29537,2013-01-12,6402,4,2,46.17
29538,2014-03-13,1040,8,1,59.38
29539,2011-12-08,5120,8,1,29.01
29540,2014-12-09,7323,4,1,49.77
29541,2013-11-13,7384,8,2,28.68
29542,2013-01-16,23776,4,4,19.86
29543,2013-09-26,13402,11,3,8.76
29544,2013-08-21,4393,10,3,29.57
29545,2011-09-12,16555,3,5,11.64
29546,2011-09-28,8108,3,4,13.46
29547,2014-07-31,6835,11,2,14.24
29548,2013-09-28,9064,3,3,22.21
29549,2014-10-21,9260,6,2,52.49
29550,2013-09-21,16351,2,2,10.29
29551,2012-01-12,7750,9,1,45.42
29552,2014-09-09,15071,7,7,15.84
29553,2012-05-07,13646,2,2,31.35
29554,2013-04-11,13418,2,2,22.47
29555,2014-11-22,13930,5,2,28.28
29556,2012-07-23,14296,1,3,22.98
29557,2012-07-09,12717,1,4,19.84
29558,2014-08-04,10526,3,3,13.27
29559,2014-12-26,2617,8,2,79.38
29560,2014-02-21,1571,4,1,66.93
29561,2014-03-31,7271,8,2,84.84
29562,2014-06-28,11942,4,2,13.86
29563,2014-01-31,18417,8,6,14.97
29564,2014-10-08,24595,6,6,7.5
29565,2012-10-03,7423,10,5,22.64
29566,2012-05-17,16494,3,3,12.46
29567,2012-05-21,2667,6,2,50.16
29568,2013-06-24,5653,6,2,34.45
29569,2011-11-10,7576,6,1,30.48
29570,2012-11-12,4266,6,5,17.41
29571,2014-10-21,1795,12,2,41.26
29572,2014-01-03,7356,9,2,24.78
29573,2014-11-11,6681,12,2,22.68
29574,2013-11-20,28603,3,6,16.78
29575,2012-10-26,12350,5,2,34.36
29576,2012-05-31,16276,3,2,25.78
29577,2014-05-08,1797,8,1,57.26
29578,2013-06-18,602,8,1,97.33
29579,2011-10-03,1378,8,2,41.34
29580,2011-02-15,5791,4,1,55.14
29581,2014-10-23,5433,3,5,19.06
29582,2011-10-21,3837,3,3,32
29583,2014-09-09,16314,3,7,11.1
29584,2012-11-05,7293,10,3,20.18
29585,2014-07-28,10154,6,6,23.52
29586,2012-03-13,1235,3,1,123.85
29587,2012-06-30,7089,6,3,30.45
29588,2013-04-23,19376,2,3,14.01
29589,2012-09-15,11063,12,2,24.6
29590,2012-01-19,1580,12,1,42.77
29591,2012-10-31,29591,5,5,3.49
29592,2011-11-17,24188,1,5,11.55
29593,2011-03-26,15346,5,3,22.1
29594,2013-03-07,20247,1,3,22.75
29595,2011-09-19,3695,5,1,73.92
29596,2011-04-25,5669,4,2,34.65
29597,2012-12-29,4911,4,2,48.96
29598,2011-05-03,9396,4,2,25.35
29599,2014-11-21,24511,10,5,10.74
29600,2014-02-17,19083,6,3,12.57
29601,2013-09-26,17556,6,5,8.46
29602,2013-08-21,5433,3,3,38.11
29603,2012-08-27,15487,3,1,47.19
29604,2012-02-08,9524,3,1,19.77
29605,2013-07-17,13705,12,3,19.3
29606,2012-03-07,18417,2,2,13.47
29607,2012-04-24,4471,9,2,42.21
29608,2013-01-23,7455,2,2,48.52
29609,2011-01-27,22127,12,13,6.31
29610,2011-09-29,1172,5,1,62.18
29611,2014-08-14,22500,5,3,10.48
29612,2011-06-20,4261,4,4,50.55
29613,2012-07-16,12454,10,4,12.06
29614,2011-12-25,4099,11,2,33.22
29615,2014-11-04,24284,10,5,6.56
29616,2013-05-11,7845,10,3,19.51
29617,2014-07-15,9282,11,4,16.96
29618,2013-07-18,3841,3,2,45.38
29619,2012-09-26,3962,11,3,19.12
29620,2012-02-17,14425,6,5,7.84
29621,2012-08-03,16555,3,8,17.46
29622,2014-09-18,12187,3,5,13.11
29623,2013-03-11,19985,10,4,10.26
29624,2014-12-12,26051,1,2,19.99
29625,2011-05-09,21517,5,4,16.95
29626,2012-04-28,1483,3,1,186.73
29627,2012-12-21,14662,3,3,17.25
29628,2012-11-23,23804,1,6,6.48
29629,2011-03-26,15048,5,2,14.39
29630,2012-12-17,7520,4,2,50.7
29631,2014-09-18,1784,4,8,26.94
29632,2014-02-28,9986,8,4,19.14
29633,2014-02-28,16652,8,6,11.85
29634,2011-01-08,19446,3,7,7.1
29635,2013-01-02,10977,10,4,16.92
